id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2019,valid_from,valid_to
151,Fuels,Liquid fuels,Diesel (100% mineral diesel),Energy - Net CV,kWh,kWh (Net CV),kg CO2,Diesel (100% mineral diesel) kWh (Net CV),0.26534,2019-01-01 00:00:00,2019-12-31 23:59:59
152,Fuels,Liquid fuels,Diesel (100% mineral diesel),Energy - Net CV,kWh,kWh (Net CV),kg N2O,Diesel (100% mineral diesel) kWh (Net CV),0.00343,2019-01-01 00:00:00,2019-12-31 23:59:59
153,Fuels,Liquid fuels,Diesel (100% mineral diesel),Volume,litres,litres,kg CO2e,Diesel (100% mineral diesel) litres,2.68697,2019-01-01 00:00:00,2019-12-31 23:59:59
154,Fuels,Liquid fuels,Diesel (100% mineral diesel),Volume,litres,litres,kg CH4,Diesel (100% mineral diesel) litres,0.0003,2019-01-01 00:00:00,2019-12-31 23:59:59
155,Fuels,Liquid fuels,Diesel (100% mineral diesel),Volume,litres,litres,kg CO2,Diesel (100% mineral diesel) litres,2.65242,2019-01-01 00:00:00,2019-12-31 23:59:59
156,Fuels,Liquid fuels,Diesel (100% mineral diesel),Volume,litres,litres,kg N2O,Diesel (100% mineral diesel) litres,0.03425,2019-01-01 00:00:00,2019-12-31 23:59:59
157,Fuels,Liquid fuels,Diesel (100% mineral diesel),Tonnes,tonnes,tonnes,kg CO2e,Diesel (100% mineral diesel) tonnes,3205.55,2019-01-01 00:00:00,2019-12-31 23:59:59
158,Fuels,Liquid fuels,Diesel (100% mineral diesel),Tonnes,tonnes,tonnes,kg CH4,Diesel (100% mineral diesel) tonnes,0.36,2019-01-01 00:00:00,2019-12-31 23:59:59
159,Fuels,Liquid fuels,Diesel (100% mineral diesel),Tonnes,tonnes,tonnes,kg CO2,Diesel (100% mineral diesel) tonnes,3164.33,2019-01-01 00:00:00,2019-12-31 23:59:59
160,Fuels,Liquid fuels,Diesel (100% mineral diesel),Tonnes,tonnes,tonnes,kg N2O,Diesel (100% mineral diesel) tonnes,40.86,2019-01-01 00:00:00,2019-12-31 23:59:59
161,Fuels,Liquid fuels,Fuel oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Fuel oil kWh (Gross CV),0.26782,2019-01-01 00:00:00,2019-12-31 23:59:59
162,Fuels,Liquid fuels,Fuel oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Fuel oil kWh (Gross CV),0.00035,2019-01-01 00:00:00,2019-12-31 23:59:59
163,Fuels,Liquid fuels,Fuel oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Fuel oil kWh (Gross CV),0.26683,2019-01-01 00:00:00,2019-12-31 23:59:59
164,Fuels,Liquid fuels,Fuel oil,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Fuel oil kWh (Gross CV),0.00065,2019-01-01 00:00:00,2019-12-31 23:59:59
165,Fuels,Liquid fuels,Fuel oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Fuel oil kWh (Net CV),0.28492,2019-01-01 00:00:00,2019-12-31 23:59:59
166,Fuels,Liquid fuels,Fuel oil,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Fuel oil kWh (Net CV),0.00037,2019-01-01 00:00:00,2019-12-31 23:59:59
167,Fuels,Liquid fuels,Fuel oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Fuel oil kWh (Net CV),0.28386,2019-01-01 00:00:00,2019-12-31 23:59:59
168,Fuels,Liquid fuels,Fuel oil,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Fuel oil kWh (Net CV),0.00069,2019-01-01 00:00:00,2019-12-31 23:59:59
169,Fuels,Liquid fuels,Fuel oil,Volume,litres,litres,kg CO2e,Fuel oil litres,3.17966,2019-01-01 00:00:00,2019-12-31 23:59:59
170,Fuels,Liquid fuels,Fuel oil,Volume,litres,litres,kg CH4,Fuel oil litres,0.00411,2019-01-01 00:00:00,2019-12-31 23:59:59
171,Fuels,Liquid fuels,Fuel oil,Volume,litres,litres,kg CO2,Fuel oil litres,3.16784,2019-01-01 00:00:00,2019-12-31 23:59:59
172,Fuels,Liquid fuels,Fuel oil,Volume,litres,litres,kg N2O,Fuel oil litres,0.00771,2019-01-01 00:00:00,2019-12-31 23:59:59
173,Fuels,Liquid fuels,Fuel oil,Tonnes,tonnes,tonnes,kg CO2e,Fuel oil tonnes,3217.82,2019-01-01 00:00:00,2019-12-31 23:59:59
174,Fuels,Liquid fuels,Fuel oil,Tonnes,tonnes,tonnes,kg CH4,Fuel oil tonnes,4.16,2019-01-01 00:00:00,2019-12-31 23:59:59
175,Fuels,Liquid fuels,Fuel oil,Tonnes,tonnes,tonnes,kg CO2,Fuel oil tonnes,3205.85,2019-01-01 00:00:00,2019-12-31 23:59:59
176,Fuels,Liquid fuels,Fuel oil,Tonnes,tonnes,tonnes,kg N2O,Fuel oil tonnes,7.81,2019-01-01 00:00:00,2019-12-31 23:59:59
177,Fuels,Liquid fuels,Gas oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Gas oil kWh (Gross CV),0.25676,2019-01-01 00:00:00,2019-12-31 23:59:59
178,Fuels,Liquid fuels,Gas oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Gas oil kWh (Gross CV),0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
179,Fuels,Liquid fuels,Gas oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Gas oil kWh (Gross CV),0.25359,2019-01-01 00:00:00,2019-12-31 23:59:59
180,Fuels,Liquid fuels,Gas oil,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Gas oil kWh (Gross CV),0.0029,2019-01-01 00:00:00,2019-12-31 23:59:59
181,Fuels,Liquid fuels,Gas oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Gas oil kWh (Net CV),0.27315,2019-01-01 00:00:00,2019-12-31 23:59:59
182,Fuels,Liquid fuels,Gas oil,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Gas oil kWh (Net CV),0.00029,2019-01-01 00:00:00,2019-12-31 23:59:59
183,Fuels,Liquid fuels,Gas oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Gas oil kWh (Net CV),0.26978,2019-01-01 00:00:00,2019-12-31 23:59:59
184,Fuels,Liquid fuels,Gas oil,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Gas oil kWh (Net CV),0.00308,2019-01-01 00:00:00,2019-12-31 23:59:59
185,Fuels,Liquid fuels,Gas oil,Volume,litres,litres,kg CO2e,Gas oil litres,2.75821,2019-01-01 00:00:00,2019-12-31 23:59:59
186,Fuels,Liquid fuels,Gas oil,Volume,litres,litres,kg CH4,Gas oil litres,0.00293,2019-01-01 00:00:00,2019-12-31 23:59:59
187,Fuels,Liquid fuels,Gas oil,Volume,litres,litres,kg CO2,Gas oil litres,2.72417,2019-01-01 00:00:00,2019-12-31 23:59:59
188,Fuels,Liquid fuels,Gas oil,Volume,litres,litres,kg N2O,Gas oil litres,0.03111,2019-01-01 00:00:00,2019-12-31 23:59:59
189,Fuels,Liquid fuels,Gas oil,Tonnes,tonnes,tonnes,kg CO2e,Gas oil tonnes,3229.86,2019-01-01 00:00:00,2019-12-31 23:59:59
190,Fuels,Liquid fuels,Gas oil,Tonnes,tonnes,tonnes,kg CH4,Gas oil tonnes,3.43,2019-01-01 00:00:00,2019-12-31 23:59:59
191,Fuels,Liquid fuels,Gas oil,Tonnes,tonnes,tonnes,kg CO2,Gas oil tonnes,3190,2019-01-01 00:00:00,2019-12-31 23:59:59
192,Fuels,Liquid fuels,Gas oil,Tonnes,tonnes,tonnes,kg N2O,Gas oil tonnes,36.43,2019-01-01 00:00:00,2019-12-31 23:59:59
193,Fuels,Liquid fuels,Lubricants,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Lubricants kWh (Gross CV),0.25294,2019-01-01 00:00:00,2019-12-31 23:59:59
194,Fuels,Liquid fuels,Lubricants,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Lubricants kWh (Gross CV),0.00025,2019-01-01 00:00:00,2019-12-31 23:59:59
195,Fuels,Liquid fuels,Lubricants,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Lubricants kWh (Gross CV),0.25208,2019-01-01 00:00:00,2019-12-31 23:59:59
196,Fuels,Liquid fuels,Lubricants,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Lubricants kWh (Gross CV),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
197,Fuels,Liquid fuels,Lubricants,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Lubricants kWh (Net CV),0.26909,2019-01-01 00:00:00,2019-12-31 23:59:59
198,Fuels,Liquid fuels,Lubricants,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Lubricants kWh (Net CV),0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
199,Fuels,Liquid fuels,Lubricants,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Lubricants kWh (Net CV),0.26818,2019-01-01 00:00:00,2019-12-31 23:59:59
200,Fuels,Liquid fuels,Lubricants,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Lubricants kWh (Net CV),0.00064,2019-01-01 00:00:00,2019-12-31 23:59:59
201,Fuels,Liquid fuels,Lubricants,Tonnes,tonnes,tonnes,kg CO2e,Lubricants tonnes,3181.89,2019-01-01 00:00:00,2019-12-31 23:59:59
202,Fuels,Liquid fuels,Lubricants,Tonnes,tonnes,tonnes,kg CH4,Lubricants tonnes,3.19,2019-01-01 00:00:00,2019-12-31 23:59:59
203,Fuels,Liquid fuels,Lubricants,Tonnes,tonnes,tonnes,kg CO2,Lubricants tonnes,3171.09,2019-01-01 00:00:00,2019-12-31 23:59:59
204,Fuels,Liquid fuels,Lubricants,Tonnes,tonnes,tonnes,kg N2O,Lubricants tonnes,7.61,2019-01-01 00:00:00,2019-12-31 23:59:59
205,Fuels,Liquid fuels,Naphtha,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Naphtha kWh (Gross CV),0.2365,2019-01-01 00:00:00,2019-12-31 23:59:59
206,Fuels,Liquid fuels,Naphtha,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Naphtha kWh (Gross CV),0.00026,2019-01-01 00:00:00,2019-12-31 23:59:59
207,Fuels,Liquid fuels,Naphtha,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Naphtha kWh (Gross CV),0.23563,2019-01-01 00:00:00,2019-12-31 23:59:59
208,Fuels,Liquid fuels,Naphtha,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Naphtha kWh (Gross CV),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
209,Fuels,Liquid fuels,Naphtha,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Naphtha kWh (Net CV),0.24894,2019-01-01 00:00:00,2019-12-31 23:59:59
210,Fuels,Liquid fuels,Naphtha,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Naphtha kWh (Net CV),0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
211,Fuels,Liquid fuels,Naphtha,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Naphtha kWh (Net CV),0.24803,2019-01-01 00:00:00,2019-12-31 23:59:59
212,Fuels,Liquid fuels,Naphtha,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Naphtha kWh (Net CV),0.00064,2019-01-01 00:00:00,2019-12-31 23:59:59
213,Fuels,Liquid fuels,Naphtha,Tonnes,tonnes,tonnes,kg CO2e,Naphtha tonnes,3142.87,2019-01-01 00:00:00,2019-12-31 23:59:59
214,Fuels,Liquid fuels,Naphtha,Tonnes,tonnes,tonnes,kg CH4,Naphtha tonnes,3.41,2019-01-01 00:00:00,2019-12-31 23:59:59
215,Fuels,Liquid fuels,Naphtha,Tonnes,tonnes,tonnes,kg CO2,Naphtha tonnes,3131.33,2019-01-01 00:00:00,2019-12-31 23:59:59
216,Fuels,Liquid fuels,Naphtha,Tonnes,tonnes,tonnes,kg N2O,Naphtha tonnes,8.13,2019-01-01 00:00:00,2019-12-31 23:59:59
217,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Petrol (average biofuel blend) kWh (Gross CV),0.23373,2019-01-01 00:00:00,2019-12-31 23:59:59
218,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Petrol (average biofuel blend) kWh (Gross CV),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
219,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Petrol (average biofuel blend) kWh (Gross CV),0.23235,2019-01-01 00:00:00,2019-12-31 23:59:59
220,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Petrol (average biofuel blend) kWh (Gross CV),0.00066,2019-01-01 00:00:00,2019-12-31 23:59:59
221,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Petrol (average biofuel blend) kWh (Net CV),0.24603,2019-01-01 00:00:00,2019-12-31 23:59:59
222,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Net CV,kWh,kWh (Net CV),kg CH4,Petrol (average biofuel blend) kWh (Net CV),0.00075,2019-01-01 00:00:00,2019-12-31 23:59:59
223,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Net CV,kWh,kWh (Net CV),kg CO2,Petrol (average biofuel blend) kWh (Net CV),0.24458,2019-01-01 00:00:00,2019-12-31 23:59:59
224,Fuels,Liquid fuels,Petrol (average biofuel blend),Energy - Net CV,kWh,kWh (Net CV),kg N2O,Petrol (average biofuel blend) kWh (Net CV),0.00069,2019-01-01 00:00:00,2019-12-31 23:59:59
225,Fuels,Liquid fuels,Petrol (average biofuel blend),Volume,litres,litres,kg CO2e,Petrol (average biofuel blend) litres,2.20904,2019-01-01 00:00:00,2019-12-31 23:59:59
226,Fuels,Liquid fuels,Petrol (average biofuel blend),Volume,litres,litres,kg CH4,Petrol (average biofuel blend) litres,0.00688,2019-01-01 00:00:00,2019-12-31 23:59:59
227,Fuels,Liquid fuels,Petrol (average biofuel blend),Volume,litres,litres,kg CO2,Petrol (average biofuel blend) litres,2.19585,2019-01-01 00:00:00,2019-12-31 23:59:59
228,Fuels,Liquid fuels,Petrol (average biofuel blend),Volume,litres,litres,kg N2O,Petrol (average biofuel blend) litres,0.00631,2019-01-01 00:00:00,2019-12-31 23:59:59
229,Fuels,Liquid fuels,Petrol (average biofuel blend),Tonnes,tonnes,tonnes,kg CO2e,Petrol (average biofuel blend) tonnes,2997.5,2019-01-01 00:00:00,2019-12-31 23:59:59
230,Fuels,Liquid fuels,Petrol (average biofuel blend),Tonnes,tonnes,tonnes,kg CH4,Petrol (average biofuel blend) tonnes,9.37,2019-01-01 00:00:00,2019-12-31 23:59:59
231,Fuels,Liquid fuels,Petrol (average biofuel blend),Tonnes,tonnes,tonnes,kg CO2,Petrol (average biofuel blend) tonnes,2979.53,2019-01-01 00:00:00,2019-12-31 23:59:59
232,Fuels,Liquid fuels,Petrol (average biofuel blend),Tonnes,tonnes,tonnes,kg N2O,Petrol (average biofuel blend) tonnes,8.6,2019-01-01 00:00:00,2019-12-31 23:59:59
233,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Petrol (100% mineral petrol) kWh (Gross CV),0.24099,2019-01-01 00:00:00,2019-12-31 23:59:59
234,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Petrol (100% mineral petrol) kWh (Gross CV),0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
235,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Petrol (100% mineral petrol) kWh (Gross CV),0.23961,2019-01-01 00:00:00,2019-12-31 23:59:59
236,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Petrol (100% mineral petrol) kWh (Gross CV),0.00066,2019-01-01 00:00:00,2019-12-31 23:59:59
237,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Petrol (100% mineral petrol) kWh (Net CV),0.25367,2019-01-01 00:00:00,2019-12-31 23:59:59
238,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Net CV,kWh,kWh (Net CV),kg CH4,Petrol (100% mineral petrol) kWh (Net CV),0.00075,2019-01-01 00:00:00,2019-12-31 23:59:59
239,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Net CV,kWh,kWh (Net CV),kg CO2,Petrol (100% mineral petrol) kWh (Net CV),0.25223,2019-01-01 00:00:00,2019-12-31 23:59:59
240,Fuels,Liquid fuels,Petrol (100% mineral petrol),Energy - Net CV,kWh,kWh (Net CV),kg N2O,Petrol (100% mineral petrol) kWh (Net CV),0.00069,2019-01-01 00:00:00,2019-12-31 23:59:59
241,Fuels,Liquid fuels,Petrol (100% mineral petrol),Volume,litres,litres,kg CO2e,Petrol (100% mineral petrol) litres,2.31495,2019-01-01 00:00:00,2019-12-31 23:59:59
242,Fuels,Liquid fuels,Petrol (100% mineral petrol),Volume,litres,litres,kg CH4,Petrol (100% mineral petrol) litres,0.00688,2019-01-01 00:00:00,2019-12-31 23:59:59
243,Fuels,Liquid fuels,Petrol (100% mineral petrol),Volume,litres,litres,kg CO2,Petrol (100% mineral petrol) litres,2.30176,2019-01-01 00:00:00,2019-12-31 23:59:59
244,Fuels,Liquid fuels,Petrol (100% mineral petrol),Volume,litres,litres,kg N2O,Petrol (100% mineral petrol) litres,0.00631,2019-01-01 00:00:00,2019-12-31 23:59:59
245,Fuels,Liquid fuels,Petrol (100% mineral petrol),Tonnes,tonnes,tonnes,kg CO2e,Petrol (100% mineral petrol) tonnes,3152.96,2019-01-01 00:00:00,2019-12-31 23:59:59
246,Fuels,Liquid fuels,Petrol (100% mineral petrol),Tonnes,tonnes,tonnes,kg CH4,Petrol (100% mineral petrol) tonnes,9.37,2019-01-01 00:00:00,2019-12-31 23:59:59
247,Fuels,Liquid fuels,Petrol (100% mineral petrol),Tonnes,tonnes,tonnes,kg CO2,Petrol (100% mineral petrol) tonnes,3135,2019-01-01 00:00:00,2019-12-31 23:59:59
248,Fuels,Liquid fuels,Petrol (100% mineral petrol),Tonnes,tonnes,tonnes,kg N2O,Petrol (100% mineral petrol) tonnes,8.6,2019-01-01 00:00:00,2019-12-31 23:59:59
249,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Processed fuel oils - residual oil kWh (Gross CV),0.26782,2019-01-01 00:00:00,2019-12-31 23:59:59
250,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Processed fuel oils - residual oil kWh (Gross CV),0.00035,2019-01-01 00:00:00,2019-12-31 23:59:59
251,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Processed fuel oils - residual oil kWh (Gross CV),0.26683,2019-01-01 00:00:00,2019-12-31 23:59:59
252,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Processed fuel oils - residual oil kWh (Gross CV),0.00065,2019-01-01 00:00:00,2019-12-31 23:59:59
253,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Processed fuel oils - residual oil kWh (Net CV),0.28492,2019-01-01 00:00:00,2019-12-31 23:59:59
254,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Processed fuel oils - residual oil kWh (Net CV),0.00037,2019-01-01 00:00:00,2019-12-31 23:59:59
255,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Processed fuel oils - residual oil kWh (Net CV),0.28386,2019-01-01 00:00:00,2019-12-31 23:59:59
256,Fuels,Liquid fuels,Processed fuel oils - residual oil,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Processed fuel oils - residual oil kWh (Net CV),0.00069,2019-01-01 00:00:00,2019-12-31 23:59:59
257,Fuels,Liquid fuels,Processed fuel oils - residual oil,Volume,litres,litres,kg CO2e,Processed fuel oils - residual oil litres,3.17966,2019-01-01 00:00:00,2019-12-31 23:59:59
258,Fuels,Liquid fuels,Processed fuel oils - residual oil,Volume,litres,litres,kg CH4,Processed fuel oils - residual oil litres,0.00411,2019-01-01 00:00:00,2019-12-31 23:59:59
259,Fuels,Liquid fuels,Processed fuel oils - residual oil,Volume,litres,litres,kg CO2,Processed fuel oils - residual oil litres,3.16784,2019-01-01 00:00:00,2019-12-31 23:59:59
260,Fuels,Liquid fuels,Processed fuel oils - residual oil,Volume,litres,litres,kg N2O,Processed fuel oils - residual oil litres,0.00771,2019-01-01 00:00:00,2019-12-31 23:59:59
261,Fuels,Liquid fuels,Processed fuel oils - residual oil,Tonnes,tonnes,tonnes,kg CO2e,Processed fuel oils - residual oil tonnes,3217.82,2019-01-01 00:00:00,2019-12-31 23:59:59
262,Fuels,Liquid fuels,Processed fuel oils - residual oil,Tonnes,tonnes,tonnes,kg CH4,Processed fuel oils - residual oil tonnes,4.16,2019-01-01 00:00:00,2019-12-31 23:59:59
263,Fuels,Liquid fuels,Processed fuel oils - residual oil,Tonnes,tonnes,tonnes,kg CO2,Processed fuel oils - residual oil tonnes,3205.85,2019-01-01 00:00:00,2019-12-31 23:59:59
264,Fuels,Liquid fuels,Processed fuel oils - residual oil,Tonnes,tonnes,tonnes,kg N2O,Processed fuel oils - residual oil tonnes,7.81,2019-01-01 00:00:00,2019-12-31 23:59:59
265,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Processed fuel oils - distillate oil kWh (Gross CV),0.25676,2019-01-01 00:00:00,2019-12-31 23:59:59
266,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Processed fuel oils - distillate oil kWh (Gross CV),0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
267,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Processed fuel oils - distillate oil kWh (Gross CV),0.25359,2019-01-01 00:00:00,2019-12-31 23:59:59
268,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Processed fuel oils - distillate oil kWh (Gross CV),0.0029,2019-01-01 00:00:00,2019-12-31 23:59:59
269,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Processed fuel oils - distillate oil kWh (Net CV),0.27315,2019-01-01 00:00:00,2019-12-31 23:59:59
270,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Processed fuel oils - distillate oil kWh (Net CV),0.00029,2019-01-01 00:00:00,2019-12-31 23:59:59
271,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Processed fuel oils - distillate oil kWh (Net CV),0.26978,2019-01-01 00:00:00,2019-12-31 23:59:59
272,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Processed fuel oils - distillate oil kWh (Net CV),0.00308,2019-01-01 00:00:00,2019-12-31 23:59:59
273,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Volume,litres,litres,kg CO2e,Processed fuel oils - distillate oil litres,2.75821,2019-01-01 00:00:00,2019-12-31 23:59:59
274,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Volume,litres,litres,kg CH4,Processed fuel oils - distillate oil litres,0.00293,2019-01-01 00:00:00,2019-12-31 23:59:59
275,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Volume,litres,litres,kg CO2,Processed fuel oils - distillate oil litres,2.72417,2019-01-01 00:00:00,2019-12-31 23:59:59
276,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Volume,litres,litres,kg N2O,Processed fuel oils - distillate oil litres,0.03111,2019-01-01 00:00:00,2019-12-31 23:59:59
277,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Tonnes,tonnes,tonnes,kg CO2e,Processed fuel oils - distillate oil tonnes,3229.86,2019-01-01 00:00:00,2019-12-31 23:59:59
278,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Tonnes,tonnes,tonnes,kg CH4,Processed fuel oils - distillate oil tonnes,3.43,2019-01-01 00:00:00,2019-12-31 23:59:59
279,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Tonnes,tonnes,tonnes,kg CO2,Processed fuel oils - distillate oil tonnes,3190,2019-01-01 00:00:00,2019-12-31 23:59:59
280,Fuels,Liquid fuels,Processed fuel oils - distillate oil,Tonnes,tonnes,tonnes,kg N2O,Processed fuel oils - distillate oil tonnes,36.43,2019-01-01 00:00:00,2019-12-31 23:59:59
281,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Refinery miscellaneous kWh (Gross CV),0.24667,2019-01-01 00:00:00,2019-12-31 23:59:59
282,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Refinery miscellaneous kWh (Gross CV),0.00028,2019-01-01 00:00:00,2019-12-31 23:59:59
283,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Refinery miscellaneous kWh (Gross CV),0.24571,2019-01-01 00:00:00,2019-12-31 23:59:59
284,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Refinery miscellaneous kWh (Gross CV),0.00068,2019-01-01 00:00:00,2019-12-31 23:59:59
285,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Refinery miscellaneous kWh (Net CV),0.25966,2019-01-01 00:00:00,2019-12-31 23:59:59
286,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Refinery miscellaneous kWh (Net CV),0.0003,2019-01-01 00:00:00,2019-12-31 23:59:59
287,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Refinery miscellaneous kWh (Net CV),0.25864,2019-01-01 00:00:00,2019-12-31 23:59:59
288,Fuels,Liquid fuels,Refinery miscellaneous,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Refinery miscellaneous kWh (Net CV),0.00071,2019-01-01 00:00:00,2019-12-31 23:59:59
289,Fuels,Liquid fuels,Refinery miscellaneous,Tonnes,tonnes,tonnes,kg CO2e,Refinery miscellaneous tonnes,2944.82,2019-01-01 00:00:00,2019-12-31 23:59:59
290,Fuels,Liquid fuels,Refinery miscellaneous,Tonnes,tonnes,tonnes,kg CH4,Refinery miscellaneous tonnes,3.39,2019-01-01 00:00:00,2019-12-31 23:59:59
291,Fuels,Liquid fuels,Refinery miscellaneous,Tonnes,tonnes,tonnes,kg CO2,Refinery miscellaneous tonnes,2933.33,2019-01-01 00:00:00,2019-12-31 23:59:59
