id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2020,valid_from,valid_to
5083,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,miles,miles,kg N2O,Rigid (>17 tonnes) miles HGV (all diesel),0.01856,2020-01-01 00:00:00,2020-12-31 23:59:59
5084,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,tonne.km,kg CO2e,Rigid (>17 tonnes) tonne.km HGV (all diesel),0.18306,2020-01-01 00:00:00,2020-12-31 23:59:59
5085,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,tonne.km,kg CH4,Rigid (>17 tonnes) tonne.km HGV (all diesel),0.00004,2020-01-01 00:00:00,2020-12-31 23:59:59
5086,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,tonne.km,kg CO2,Rigid (>17 tonnes) tonne.km HGV (all diesel),0.18084,2020-01-01 00:00:00,2020-12-31 23:59:59
5087,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,tonne.km,kg N2O,Rigid (>17 tonnes) tonne.km HGV (all diesel),0.00219,2020-01-01 00:00:00,2020-12-31 23:59:59
5088,Freighting goods,HGV (all diesel),All rigids,0% Laden,km,km,kg CO2e,All rigids km HGV (all diesel),0.66604,2020-01-01 00:00:00,2020-12-31 23:59:59
5089,Freighting goods,HGV (all diesel),All rigids,0% Laden,km,km,kg CH4,All rigids km HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5090,Freighting goods,HGV (all diesel),All rigids,0% Laden,km,km,kg CO2,All rigids km HGV (all diesel),0.6563,2020-01-01 00:00:00,2020-12-31 23:59:59
5091,Freighting goods,HGV (all diesel),All rigids,0% Laden,km,km,kg N2O,All rigids km HGV (all diesel),0.00958,2020-01-01 00:00:00,2020-12-31 23:59:59
5092,Freighting goods,HGV (all diesel),All rigids,0% Laden,miles,miles,kg CO2e,All rigids miles HGV (all diesel),1.0719,2020-01-01 00:00:00,2020-12-31 23:59:59
5093,Freighting goods,HGV (all diesel),All rigids,0% Laden,miles,miles,kg CH4,All rigids miles HGV (all diesel),0.00026,2020-01-01 00:00:00,2020-12-31 23:59:59
5094,Freighting goods,HGV (all diesel),All rigids,0% Laden,miles,miles,kg CO2,All rigids miles HGV (all diesel),1.05622,2020-01-01 00:00:00,2020-12-31 23:59:59
5095,Freighting goods,HGV (all diesel),All rigids,0% Laden,miles,miles,kg N2O,All rigids miles HGV (all diesel),0.01542,2020-01-01 00:00:00,2020-12-31 23:59:59
5096,Freighting goods,HGV (all diesel),All rigids,50% Laden,km,km,kg CO2e,All rigids km HGV (all diesel),0.79077,2020-01-01 00:00:00,2020-12-31 23:59:59
5097,Freighting goods,HGV (all diesel),All rigids,50% Laden,km,km,kg CH4,All rigids km HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5098,Freighting goods,HGV (all diesel),All rigids,50% Laden,km,km,kg CO2,All rigids km HGV (all diesel),0.78103,2020-01-01 00:00:00,2020-12-31 23:59:59
5099,Freighting goods,HGV (all diesel),All rigids,50% Laden,km,km,kg N2O,All rigids km HGV (all diesel),0.00958,2020-01-01 00:00:00,2020-12-31 23:59:59
5100,Freighting goods,HGV (all diesel),All rigids,50% Laden,miles,miles,kg CO2e,All rigids miles HGV (all diesel),1.27262,2020-01-01 00:00:00,2020-12-31 23:59:59
5101,Freighting goods,HGV (all diesel),All rigids,50% Laden,miles,miles,kg CH4,All rigids miles HGV (all diesel),0.00026,2020-01-01 00:00:00,2020-12-31 23:59:59
5102,Freighting goods,HGV (all diesel),All rigids,50% Laden,miles,miles,kg CO2,All rigids miles HGV (all diesel),1.25694,2020-01-01 00:00:00,2020-12-31 23:59:59
5103,Freighting goods,HGV (all diesel),All rigids,50% Laden,miles,miles,kg N2O,All rigids miles HGV (all diesel),0.01542,2020-01-01 00:00:00,2020-12-31 23:59:59
5104,Freighting goods,HGV (all diesel),All rigids,50% Laden,tonne.km,tonne.km,kg CO2e,All rigids tonne.km HGV (all diesel),0.2268,2020-01-01 00:00:00,2020-12-31 23:59:59
5105,Freighting goods,HGV (all diesel),All rigids,50% Laden,tonne.km,tonne.km,kg CH4,All rigids tonne.km HGV (all diesel),0.00005,2020-01-01 00:00:00,2020-12-31 23:59:59
5106,Freighting goods,HGV (all diesel),All rigids,50% Laden,tonne.km,tonne.km,kg CO2,All rigids tonne.km HGV (all diesel),0.22401,2020-01-01 00:00:00,2020-12-31 23:59:59
5107,Freighting goods,HGV (all diesel),All rigids,50% Laden,tonne.km,tonne.km,kg N2O,All rigids tonne.km HGV (all diesel),0.00275,2020-01-01 00:00:00,2020-12-31 23:59:59
5108,Freighting goods,HGV (all diesel),All rigids,100% Laden,km,km,kg CO2e,All rigids km HGV (all diesel),0.91549,2020-01-01 00:00:00,2020-12-31 23:59:59
5109,Freighting goods,HGV (all diesel),All rigids,100% Laden,km,km,kg CH4,All rigids km HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5110,Freighting goods,HGV (all diesel),All rigids,100% Laden,km,km,kg CO2,All rigids km HGV (all diesel),0.90575,2020-01-01 00:00:00,2020-12-31 23:59:59
5111,Freighting goods,HGV (all diesel),All rigids,100% Laden,km,km,kg N2O,All rigids km HGV (all diesel),0.00958,2020-01-01 00:00:00,2020-12-31 23:59:59
5112,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,miles,kg CO2e,All rigids miles HGV (all diesel),1.47334,2020-01-01 00:00:00,2020-12-31 23:59:59
5113,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,miles,kg CH4,All rigids miles HGV (all diesel),0.00026,2020-01-01 00:00:00,2020-12-31 23:59:59
5114,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,miles,kg CO2,All rigids miles HGV (all diesel),1.45766,2020-01-01 00:00:00,2020-12-31 23:59:59
5115,Freighting goods,HGV (all diesel),All rigids,100% Laden,miles,miles,kg N2O,All rigids miles HGV (all diesel),0.01542,2020-01-01 00:00:00,2020-12-31 23:59:59
5116,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,tonne.km,kg CO2e,All rigids tonne.km HGV (all diesel),0.13129,2020-01-01 00:00:00,2020-12-31 23:59:59
5117,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,tonne.km,kg CH4,All rigids tonne.km HGV (all diesel),0.00002,2020-01-01 00:00:00,2020-12-31 23:59:59
5118,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,tonne.km,kg CO2,All rigids tonne.km HGV (all diesel),0.12989,2020-01-01 00:00:00,2020-12-31 23:59:59
5119,Freighting goods,HGV (all diesel),All rigids,100% Laden,tonne.km,tonne.km,kg N2O,All rigids tonne.km HGV (all diesel),0.00137,2020-01-01 00:00:00,2020-12-31 23:59:59
5120,Freighting goods,HGV (all diesel),All rigids,Average laden,km,km,kg CO2e,All rigids km HGV (all diesel),0.80112,2020-01-01 00:00:00,2020-12-31 23:59:59
5121,Freighting goods,HGV (all diesel),All rigids,Average laden,km,km,kg CH4,All rigids km HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5122,Freighting goods,HGV (all diesel),All rigids,Average laden,km,km,kg CO2,All rigids km HGV (all diesel),0.79138,2020-01-01 00:00:00,2020-12-31 23:59:59
5123,Freighting goods,HGV (all diesel),All rigids,Average laden,km,km,kg N2O,All rigids km HGV (all diesel),0.00958,2020-01-01 00:00:00,2020-12-31 23:59:59
5124,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,miles,kg CO2e,All rigids miles HGV (all diesel),1.28928,2020-01-01 00:00:00,2020-12-31 23:59:59
5125,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,miles,kg CH4,All rigids miles HGV (all diesel),0.00026,2020-01-01 00:00:00,2020-12-31 23:59:59
5126,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,miles,kg CO2,All rigids miles HGV (all diesel),1.2736,2020-01-01 00:00:00,2020-12-31 23:59:59
5127,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,miles,kg N2O,All rigids miles HGV (all diesel),0.01542,2020-01-01 00:00:00,2020-12-31 23:59:59
5128,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,tonne.km,kg CO2e,All rigids tonne.km HGV (all diesel),0.21275,2020-01-01 00:00:00,2020-12-31 23:59:59
5129,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,tonne.km,kg CH4,All rigids tonne.km HGV (all diesel),0.00004,2020-01-01 00:00:00,2020-12-31 23:59:59
5130,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,tonne.km,kg CO2,All rigids tonne.km HGV (all diesel),0.21017,2020-01-01 00:00:00,2020-12-31 23:59:59
5131,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,tonne.km,kg N2O,All rigids tonne.km HGV (all diesel),0.00254,2020-01-01 00:00:00,2020-12-31 23:59:59
5132,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGV (all diesel),0.64607,2020-01-01 00:00:00,2020-12-31 23:59:59
5133,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGV (all diesel),0.0001,2020-01-01 00:00:00,2020-12-31 23:59:59
5134,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGV (all diesel),0.63256,2020-01-01 00:00:00,2020-12-31 23:59:59
5135,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGV (all diesel),0.01341,2020-01-01 00:00:00,2020-12-31 23:59:59
5136,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGV (all diesel),1.03975,2020-01-01 00:00:00,2020-12-31 23:59:59
5137,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5138,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGV (all diesel),1.018,2020-01-01 00:00:00,2020-12-31 23:59:59
5139,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGV (all diesel),0.02159,2020-01-01 00:00:00,2020-12-31 23:59:59
5140,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGV (all diesel),0.80421,2020-01-01 00:00:00,2020-12-31 23:59:59
5141,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGV (all diesel),0.0001,2020-01-01 00:00:00,2020-12-31 23:59:59
5142,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGV (all diesel),0.7907,2020-01-01 00:00:00,2020-12-31 23:59:59
5143,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGV (all diesel),0.01341,2020-01-01 00:00:00,2020-12-31 23:59:59
5144,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGV (all diesel),1.29425,2020-01-01 00:00:00,2020-12-31 23:59:59
5145,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5146,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGV (all diesel),1.2725,2020-01-01 00:00:00,2020-12-31 23:59:59
5147,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGV (all diesel),0.02159,2020-01-01 00:00:00,2020-12-31 23:59:59
5148,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,tonne.km,kg CO2e,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.12054,2020-01-01 00:00:00,2020-12-31 23:59:59
5149,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,tonne.km,kg CH4,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
5150,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,tonne.km,kg CO2,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.11851,2020-01-01 00:00:00,2020-12-31 23:59:59
5151,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,tonne.km,kg N2O,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00201,2020-01-01 00:00:00,2020-12-31 23:59:59
5152,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGV (all diesel),0.96235,2020-01-01 00:00:00,2020-12-31 23:59:59
5153,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGV (all diesel),0.0001,2020-01-01 00:00:00,2020-12-31 23:59:59
5154,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGV (all diesel),0.94883,2020-01-01 00:00:00,2020-12-31 23:59:59
5155,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGV (all diesel),0.01341,2020-01-01 00:00:00,2020-12-31 23:59:59
5156,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGV (all diesel),1.54875,2020-01-01 00:00:00,2020-12-31 23:59:59
5157,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5158,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGV (all diesel),1.527,2020-01-01 00:00:00,2020-12-31 23:59:59
5159,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGV (all diesel),0.02159,2020-01-01 00:00:00,2020-12-31 23:59:59
5160,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,tonne.km,kg CO2e,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.07212,2020-01-01 00:00:00,2020-12-31 23:59:59
5161,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,tonne.km,kg CH4,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
5162,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,tonne.km,kg CO2,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.07111,2020-01-01 00:00:00,2020-12-31 23:59:59
5163,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,tonne.km,kg N2O,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00101,2020-01-01 00:00:00,2020-12-31 23:59:59
5164,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGV (all diesel),0.77574,2020-01-01 00:00:00,2020-12-31 23:59:59
5165,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGV (all diesel),0.0001,2020-01-01 00:00:00,2020-12-31 23:59:59
5166,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGV (all diesel),0.76223,2020-01-01 00:00:00,2020-12-31 23:59:59
5167,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGV (all diesel),0.01341,2020-01-01 00:00:00,2020-12-31 23:59:59
5168,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGV (all diesel),1.24844,2020-01-01 00:00:00,2020-12-31 23:59:59
5169,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGV (all diesel),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
5170,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGV (all diesel),1.22669,2020-01-01 00:00:00,2020-12-31 23:59:59
5171,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGV (all diesel),0.02159,2020-01-01 00:00:00,2020-12-31 23:59:59
5172,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,tonne.km,kg CO2e,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.14179,2020-01-01 00:00:00,2020-12-31 23:59:59
5173,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,tonne.km,kg CH4,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00002,2020-01-01 00:00:00,2020-12-31 23:59:59
5174,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,tonne.km,kg CO2,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.13932,2020-01-01 00:00:00,2020-12-31 23:59:59
5175,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,tonne.km,kg N2O,Articulated (>3.5 - 33t) tonne.km HGV (all diesel),0.00245,2020-01-01 00:00:00,2020-12-31 23:59:59
5176,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),0.65224,2020-01-01 00:00:00,2020-12-31 23:59:59
5177,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00012,2020-01-01 00:00:00,2020-12-31 23:59:59
5178,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),0.63616,2020-01-01 00:00:00,2020-12-31 23:59:59
5179,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01596,2020-01-01 00:00:00,2020-12-31 23:59:59
5180,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.04968,2020-01-01 00:00:00,2020-12-31 23:59:59
5181,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00019,2020-01-01 00:00:00,2020-12-31 23:59:59
5182,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.02381,2020-01-01 00:00:00,2020-12-31 23:59:59
5183,Freighting goods,HGV (all diesel),Articulated (>33t),0% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02569,2020-01-01 00:00:00,2020-12-31 23:59:59
5184,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),0.86429,2020-01-01 00:00:00,2020-12-31 23:59:59
5185,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00012,2020-01-01 00:00:00,2020-12-31 23:59:59
5186,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),0.84822,2020-01-01 00:00:00,2020-12-31 23:59:59
5187,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01596,2020-01-01 00:00:00,2020-12-31 23:59:59
5188,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.39095,2020-01-01 00:00:00,2020-12-31 23:59:59
5189,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00019,2020-01-01 00:00:00,2020-12-31 23:59:59
5190,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.36507,2020-01-01 00:00:00,2020-12-31 23:59:59
5191,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02569,2020-01-01 00:00:00,2020-12-31 23:59:59
5192,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,tonne.km,kg CO2e,Articulated (>33t) tonne.km HGV (all diesel),0.0931,2020-01-01 00:00:00,2020-12-31 23:59:59
5193,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,tonne.km,kg CH4,Articulated (>33t) tonne.km HGV (all diesel),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
5194,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,tonne.km,kg CO2,Articulated (>33t) tonne.km HGV (all diesel),0.09137,2020-01-01 00:00:00,2020-12-31 23:59:59
5195,Freighting goods,HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,tonne.km,kg N2O,Articulated (>33t) tonne.km HGV (all diesel),0.00172,2020-01-01 00:00:00,2020-12-31 23:59:59
5196,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),1.07635,2020-01-01 00:00:00,2020-12-31 23:59:59
5197,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00012,2020-01-01 00:00:00,2020-12-31 23:59:59
5198,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),1.06027,2020-01-01 00:00:00,2020-12-31 23:59:59
5199,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01596,2020-01-01 00:00:00,2020-12-31 23:59:59
5200,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.73222,2020-01-01 00:00:00,2020-12-31 23:59:59
5201,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00019,2020-01-01 00:00:00,2020-12-31 23:59:59
5202,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.70634,2020-01-01 00:00:00,2020-12-31 23:59:59
5203,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02569,2020-01-01 00:00:00,2020-12-31 23:59:59
5204,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,tonne.km,kg CO2e,Articulated (>33t) tonne.km HGV (all diesel),0.05797,2020-01-01 00:00:00,2020-12-31 23:59:59
5205,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,tonne.km,kg CH4,Articulated (>33t) tonne.km HGV (all diesel),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
5206,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,tonne.km,kg CO2,Articulated (>33t) tonne.km HGV (all diesel),0.0571,2020-01-01 00:00:00,2020-12-31 23:59:59
5207,Freighting goods,HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,tonne.km,kg N2O,Articulated (>33t) tonne.km HGV (all diesel),0.00086,2020-01-01 00:00:00,2020-12-31 23:59:59
5208,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),0.92367,2020-01-01 00:00:00,2020-12-31 23:59:59
5209,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00012,2020-01-01 00:00:00,2020-12-31 23:59:59
5210,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),0.90759,2020-01-01 00:00:00,2020-12-31 23:59:59
5211,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01596,2020-01-01 00:00:00,2020-12-31 23:59:59
5212,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.4865,2020-01-01 00:00:00,2020-12-31 23:59:59
5213,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00019,2020-01-01 00:00:00,2020-12-31 23:59:59
5214,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.46063,2020-01-01 00:00:00,2020-12-31 23:59:59
5215,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02569,2020-01-01 00:00:00,2020-12-31 23:59:59
5216,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,tonne.km,kg CO2e,Articulated (>33t) tonne.km HGV (all diesel),0.07773,2020-01-01 00:00:00,2020-12-31 23:59:59
5217,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,tonne.km,kg CH4,Articulated (>33t) tonne.km HGV (all diesel),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
5218,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,tonne.km,kg CO2,Articulated (>33t) tonne.km HGV (all diesel),0.07638,2020-01-01 00:00:00,2020-12-31 23:59:59
5219,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,tonne.km,kg N2O,Articulated (>33t) tonne.km HGV (all diesel),0.00134,2020-01-01 00:00:00,2020-12-31 23:59:59
5220,Freighting goods,HGV (all diesel),All artics,0% Laden,km,km,kg CO2e,All artics km HGV (all diesel),0.65191,2020-01-01 00:00:00,2020-12-31 23:59:59
5221,Freighting goods,HGV (all diesel),All artics,0% Laden,km,km,kg CH4,All artics km HGV (all diesel),0.00011,2020-01-01 00:00:00,2020-12-31 23:59:59
5222,Freighting goods,HGV (all diesel),All artics,0% Laden,km,km,kg CO2,All artics km HGV (all diesel),0.63597,2020-01-01 00:00:00,2020-12-31 23:59:59
