id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2018,valid_from,valid_to
4995,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,tonne.km,tonne.km,kg CO2e,Average (up to 3.5 tonnes) tonne.km,0.58208,2018-01-01 00:00:00,2018-12-31 23:59:59
4996,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,tonne.km,tonne.km,kg CH4,Average (up to 3.5 tonnes) tonne.km,0.00012,2018-01-01 00:00:00,2018-12-31 23:59:59
4997,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,tonne.km,tonne.km,kg CO2,Average (up to 3.5 tonnes) tonne.km,0.57975,2018-01-01 00:00:00,2018-12-31 23:59:59
4998,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,tonne.km,tonne.km,kg N2O,Average (up to 3.5 tonnes) tonne.km,0.00221,2018-01-01 00:00:00,2018-12-31 23:59:59
4999,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,km,km,kg CO2e,Average (up to 3.5 tonnes) km,0.25654,2018-01-01 00:00:00,2018-12-31 23:59:59
5000,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
5001,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.2547,2018-01-01 00:00:00,2018-12-31 23:59:59
5002,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00182,2018-01-01 00:00:00,2018-12-31 23:59:59
5003,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,miles,miles,kg CO2e,Average (up to 3.5 tonnes) miles,0.41286,2018-01-01 00:00:00,2018-12-31 23:59:59
5004,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,miles,miles,kg CH4,Average (up to 3.5 tonnes) miles,0.00003,2018-01-01 00:00:00,2018-12-31 23:59:59
5005,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,miles,miles,kg CO2,Average (up to 3.5 tonnes) miles,0.4099,2018-01-01 00:00:00,2018-12-31 23:59:59
5006,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,miles,miles,kg N2O,Average (up to 3.5 tonnes) miles,0.00293,2018-01-01 00:00:00,2018-12-31 23:59:59
5007,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,tonne.km,tonne.km,kg CO2e,Average (up to 3.5 tonnes) tonne.km,0.55039,2018-01-01 00:00:00,2018-12-31 23:59:59
5008,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,tonne.km,tonne.km,kg CH4,Average (up to 3.5 tonnes) tonne.km,0.00005,2018-01-01 00:00:00,2018-12-31 23:59:59
5009,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,tonne.km,tonne.km,kg CO2,Average (up to 3.5 tonnes) tonne.km,0.54644,2018-01-01 00:00:00,2018-12-31 23:59:59
5010,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,tonne.km,tonne.km,kg N2O,Average (up to 3.5 tonnes) tonne.km,0.0039,2018-01-01 00:00:00,2018-12-31 23:59:59
5011,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Average (up to 3.5 tonnes) km,0.06924,2018-01-01 00:00:00,2018-12-31 23:59:59
5012,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5013,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.06871,2018-01-01 00:00:00,2018-12-31 23:59:59
5014,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00037,2018-01-01 00:00:00,2018-12-31 23:59:59
5015,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2e,Average (up to 3.5 tonnes) miles,0.11144,2018-01-01 00:00:00,2018-12-31 23:59:59
5016,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CH4,Average (up to 3.5 tonnes) miles,0.00026,2018-01-01 00:00:00,2018-12-31 23:59:59
5017,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2,Average (up to 3.5 tonnes) miles,0.11058,2018-01-01 00:00:00,2018-12-31 23:59:59
5018,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg N2O,Average (up to 3.5 tonnes) miles,0.0006,2018-01-01 00:00:00,2018-12-31 23:59:59
5019,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2e,Average (up to 3.5 tonnes) tonne.km,0.34383,2018-01-01 00:00:00,2018-12-31 23:59:59
5020,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CH4,Average (up to 3.5 tonnes) tonne.km,0.00081,2018-01-01 00:00:00,2018-12-31 23:59:59
5021,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2,Average (up to 3.5 tonnes) tonne.km,0.34116,2018-01-01 00:00:00,2018-12-31 23:59:59
5022,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg N2O,Average (up to 3.5 tonnes) tonne.km,0.00186,2018-01-01 00:00:00,2018-12-31 23:59:59
5023,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.45835,2018-01-01 00:00:00,2018-12-31 23:59:59
5024,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5025,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.45131,2018-01-01 00:00:00,2018-12-31 23:59:59
5026,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00687,2018-01-01 00:00:00,2018-12-31 23:59:59
5027,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.73764,2018-01-01 00:00:00,2018-12-31 23:59:59
5028,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.00026,2018-01-01 00:00:00,2018-12-31 23:59:59
5029,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.72631,2018-01-01 00:00:00,2018-12-31 23:59:59
5030,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.01106,2018-01-01 00:00:00,2018-12-31 23:59:59
5031,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.49759,2018-01-01 00:00:00,2018-12-31 23:59:59
5032,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5033,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.49056,2018-01-01 00:00:00,2018-12-31 23:59:59
5034,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00687,2018-01-01 00:00:00,2018-12-31 23:59:59
5035,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.80079,2018-01-01 00:00:00,2018-12-31 23:59:59
5036,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.00026,2018-01-01 00:00:00,2018-12-31 23:59:59
5037,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.78948,2018-01-01 00:00:00,2018-12-31 23:59:59
5038,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.01106,2018-01-01 00:00:00,2018-12-31 23:59:59
5039,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,tonne.km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.47776,2018-01-01 00:00:00,2018-12-31 23:59:59
5040,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,tonne.km,kg CH4,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5041,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,tonne.km,kg CO2,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.47101,2018-01-01 00:00:00,2018-12-31 23:59:59
5042,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,tonne.km,kg N2O,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.0066,2018-01-01 00:00:00,2018-12-31 23:59:59
5043,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.53683,2018-01-01 00:00:00,2018-12-31 23:59:59
5044,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5045,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.5298,2018-01-01 00:00:00,2018-12-31 23:59:59
5046,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00687,2018-01-01 00:00:00,2018-12-31 23:59:59
5047,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.86394,2018-01-01 00:00:00,2018-12-31 23:59:59
5048,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.00026,2018-01-01 00:00:00,2018-12-31 23:59:59
5049,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.85263,2018-01-01 00:00:00,2018-12-31 23:59:59
5050,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.01106,2018-01-01 00:00:00,2018-12-31 23:59:59
5051,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,tonne.km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.25773,2018-01-01 00:00:00,2018-12-31 23:59:59
5052,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,tonne.km,kg CH4,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.00008,2018-01-01 00:00:00,2018-12-31 23:59:59
5053,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,tonne.km,kg CO2,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.25435,2018-01-01 00:00:00,2018-12-31 23:59:59
5054,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,tonne.km,kg N2O,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.0033,2018-01-01 00:00:00,2018-12-31 23:59:59
5055,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.4968,2018-01-01 00:00:00,2018-12-31 23:59:59
5056,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5057,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.48977,2018-01-01 00:00:00,2018-12-31 23:59:59
5058,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGV (all diesel),0.00687,2018-01-01 00:00:00,2018-12-31 23:59:59
5059,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.79952,2018-01-01 00:00:00,2018-12-31 23:59:59
5060,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.00026,2018-01-01 00:00:00,2018-12-31 23:59:59
5061,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.78821,2018-01-01 00:00:00,2018-12-31 23:59:59
5062,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGV (all diesel),0.01106,2018-01-01 00:00:00,2018-12-31 23:59:59
5063,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,tonne.km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.48674,2018-01-01 00:00:00,2018-12-31 23:59:59
5064,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,tonne.km,kg CH4,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.00016,2018-01-01 00:00:00,2018-12-31 23:59:59
5065,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,tonne.km,kg CO2,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.47985,2018-01-01 00:00:00,2018-12-31 23:59:59
5066,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,tonne.km,kg N2O,Rigid (>3.5 - 7.5 tonnes) tonne.km HGV (all diesel),0.00673,2018-01-01 00:00:00,2018-12-31 23:59:59
5067,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.55083,2018-01-01 00:00:00,2018-12-31 23:59:59
5068,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.0002,2018-01-01 00:00:00,2018-12-31 23:59:59
5069,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.54226,2018-01-01 00:00:00,2018-12-31 23:59:59
5070,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.00838,2018-01-01 00:00:00,2018-12-31 23:59:59
5071,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.88647,2018-01-01 00:00:00,2018-12-31 23:59:59
5072,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.00032,2018-01-01 00:00:00,2018-12-31 23:59:59
5073,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.87268,2018-01-01 00:00:00,2018-12-31 23:59:59
5074,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.01349,2018-01-01 00:00:00,2018-12-31 23:59:59
5075,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.6283,2018-01-01 00:00:00,2018-12-31 23:59:59
5076,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.0002,2018-01-01 00:00:00,2018-12-31 23:59:59
5077,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.61972,2018-01-01 00:00:00,2018-12-31 23:59:59
5078,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.00838,2018-01-01 00:00:00,2018-12-31 23:59:59
5079,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),1.01115,2018-01-01 00:00:00,2018-12-31 23:59:59
5080,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.00032,2018-01-01 00:00:00,2018-12-31 23:59:59
5081,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.99734,2018-01-01 00:00:00,2018-12-31 23:59:59
5082,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.01349,2018-01-01 00:00:00,2018-12-31 23:59:59
5083,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,tonne.km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.26706,2018-01-01 00:00:00,2018-12-31 23:59:59
5084,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,tonne.km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00008,2018-01-01 00:00:00,2018-12-31 23:59:59
5085,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,tonne.km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.26341,2018-01-01 00:00:00,2018-12-31 23:59:59
5086,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,tonne.km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00356,2018-01-01 00:00:00,2018-12-31 23:59:59
5087,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.70576,2018-01-01 00:00:00,2018-12-31 23:59:59
5088,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.0002,2018-01-01 00:00:00,2018-12-31 23:59:59
5089,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.69719,2018-01-01 00:00:00,2018-12-31 23:59:59
5090,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.00838,2018-01-01 00:00:00,2018-12-31 23:59:59
5091,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),1.13581,2018-01-01 00:00:00,2018-12-31 23:59:59
5092,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.00032,2018-01-01 00:00:00,2018-12-31 23:59:59
5093,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),1.12202,2018-01-01 00:00:00,2018-12-31 23:59:59
5094,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.01349,2018-01-01 00:00:00,2018-12-31 23:59:59
5095,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,tonne.km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.14999,2018-01-01 00:00:00,2018-12-31 23:59:59
5096,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,tonne.km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00004,2018-01-01 00:00:00,2018-12-31 23:59:59
5097,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,tonne.km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.14817,2018-01-01 00:00:00,2018-12-31 23:59:59
5098,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,tonne.km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00178,2018-01-01 00:00:00,2018-12-31 23:59:59
5099,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.60661,2018-01-01 00:00:00,2018-12-31 23:59:59
5100,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.0002,2018-01-01 00:00:00,2018-12-31 23:59:59
5101,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.59803,2018-01-01 00:00:00,2018-12-31 23:59:59
5102,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGV (all diesel),0.00838,2018-01-01 00:00:00,2018-12-31 23:59:59
5103,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.97624,2018-01-01 00:00:00,2018-12-31 23:59:59
5104,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.00032,2018-01-01 00:00:00,2018-12-31 23:59:59
5105,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.96244,2018-01-01 00:00:00,2018-12-31 23:59:59
5106,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGV (all diesel),0.01349,2018-01-01 00:00:00,2018-12-31 23:59:59
5107,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,tonne.km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.3581,2018-01-01 00:00:00,2018-12-31 23:59:59
5108,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,tonne.km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00012,2018-01-01 00:00:00,2018-12-31 23:59:59
5109,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,tonne.km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.35304,2018-01-01 00:00:00,2018-12-31 23:59:59
5110,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,tonne.km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) tonne.km HGV (all diesel),0.00495,2018-01-01 00:00:00,2018-12-31 23:59:59
5111,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),0% Laden,km,km,kg CO2e,Rigid (>17 tonnes) km HGV (all diesel),0.7681,2018-01-01 00:00:00,2018-12-31 23:59:59
5112,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),0% Laden,km,km,kg CH4,Rigid (>17 tonnes) km HGV (all diesel),0.00032,2018-01-01 00:00:00,2018-12-31 23:59:59
