id,Level 1,Level 2,Level 3,Column Text,UOM,GHG,GHG Conversion Factor 2017,valid_from,valid_to
4727,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e,1.14669,2017-01-01 00:00:00,2017-12-31 23:59:59
4728,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CH4,0.0004,2017-01-01 00:00:00,2017-12-31 23:59:59
4729,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2,1.13378,2017-01-01 00:00:00,2017-12-31 23:59:59
4730,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg N2O,0.01251,2017-01-01 00:00:00,2017-12-31 23:59:59
4731,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e,0.76486,2017-01-01 00:00:00,2017-12-31 23:59:59
4732,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CH4,0.00034,2017-01-01 00:00:00,2017-12-31 23:59:59
4733,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2,0.75689,2017-01-01 00:00:00,2017-12-31 23:59:59
4734,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,0% Laden,km,kg N2O,0.00763,2017-01-01 00:00:00,2017-12-31 23:59:59
4735,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e,0.93101,2017-01-01 00:00:00,2017-12-31 23:59:59
4736,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CH4,0.00034,2017-01-01 00:00:00,2017-12-31 23:59:59
4737,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2,0.92304,2017-01-01 00:00:00,2017-12-31 23:59:59
4738,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,50% Laden,km,kg N2O,0.00763,2017-01-01 00:00:00,2017-12-31 23:59:59
4739,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e,1.09716,2017-01-01 00:00:00,2017-12-31 23:59:59
4740,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CH4,0.00034,2017-01-01 00:00:00,2017-12-31 23:59:59
4741,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2,1.08919,2017-01-01 00:00:00,2017-12-31 23:59:59
4742,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,100% Laden,km,kg N2O,0.00763,2017-01-01 00:00:00,2017-12-31 23:59:59
4743,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e,0.96464,2017-01-01 00:00:00,2017-12-31 23:59:59
4744,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,Average laden,km,kg CH4,0.00034,2017-01-01 00:00:00,2017-12-31 23:59:59
4745,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2,0.95667,2017-01-01 00:00:00,2017-12-31 23:59:59
4746,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All rigids,Average laden,km,kg N2O,0.00763,2017-01-01 00:00:00,2017-12-31 23:59:59
4747,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e,0.7968,2017-01-01 00:00:00,2017-12-31 23:59:59
4748,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CH4,0.00017,2017-01-01 00:00:00,2017-12-31 23:59:59
4749,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2,0.78571,2017-01-01 00:00:00,2017-12-31 23:59:59
4750,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg N2O,0.01092,2017-01-01 00:00:00,2017-12-31 23:59:59
4751,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e,0.99323,2017-01-01 00:00:00,2017-12-31 23:59:59
4752,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CH4,0.00017,2017-01-01 00:00:00,2017-12-31 23:59:59
4753,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2,0.98214,2017-01-01 00:00:00,2017-12-31 23:59:59
4754,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg N2O,0.01092,2017-01-01 00:00:00,2017-12-31 23:59:59
4755,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e,1.18966,2017-01-01 00:00:00,2017-12-31 23:59:59
4756,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CH4,0.00017,2017-01-01 00:00:00,2017-12-31 23:59:59
4757,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2,1.17857,2017-01-01 00:00:00,2017-12-31 23:59:59
4758,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg N2O,0.01092,2017-01-01 00:00:00,2017-12-31 23:59:59
4759,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e,0.97359,2017-01-01 00:00:00,2017-12-31 23:59:59
4760,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CH4,0.00017,2017-01-01 00:00:00,2017-12-31 23:59:59
4761,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2,0.9625,2017-01-01 00:00:00,2017-12-31 23:59:59
4762,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg N2O,0.01092,2017-01-01 00:00:00,2017-12-31 23:59:59
4763,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e,0.76036,2017-01-01 00:00:00,2017-12-31 23:59:59
4764,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CH4,0.00019,2017-01-01 00:00:00,2017-12-31 23:59:59
4765,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2,0.74801,2017-01-01 00:00:00,2017-12-31 23:59:59
4766,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg N2O,0.01216,2017-01-01 00:00:00,2017-12-31 23:59:59
4767,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e,1.00971,2017-01-01 00:00:00,2017-12-31 23:59:59
4768,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CH4,0.00019,2017-01-01 00:00:00,2017-12-31 23:59:59
4769,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2,0.99736,2017-01-01 00:00:00,2017-12-31 23:59:59
4770,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg N2O,0.01216,2017-01-01 00:00:00,2017-12-31 23:59:59
4771,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e,1.25904,2017-01-01 00:00:00,2017-12-31 23:59:59
4772,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CH4,0.00019,2017-01-01 00:00:00,2017-12-31 23:59:59
4773,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2,1.24669,2017-01-01 00:00:00,2017-12-31 23:59:59
4774,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg N2O,0.01216,2017-01-01 00:00:00,2017-12-31 23:59:59
4775,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e,1.08451,2017-01-01 00:00:00,2017-12-31 23:59:59
4776,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CH4,0.00019,2017-01-01 00:00:00,2017-12-31 23:59:59
4777,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2,1.07216,2017-01-01 00:00:00,2017-12-31 23:59:59
4778,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg N2O,0.01216,2017-01-01 00:00:00,2017-12-31 23:59:59
4779,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e,0.807,2017-01-01 00:00:00,2017-12-31 23:59:59
4780,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,0% Laden,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
4781,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2,0.79245,2017-01-01 00:00:00,2017-12-31 23:59:59
4782,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,0% Laden,km,kg N2O,0.01437,2017-01-01 00:00:00,2017-12-31 23:59:59
4783,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e,1.00512,2017-01-01 00:00:00,2017-12-31 23:59:59
4784,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,50% Laden,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
4785,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2,0.99057,2017-01-01 00:00:00,2017-12-31 23:59:59
4786,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,50% Laden,km,kg N2O,0.01437,2017-01-01 00:00:00,2017-12-31 23:59:59
4787,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e,1.20323,2017-01-01 00:00:00,2017-12-31 23:59:59
4788,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,100% Laden,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
4789,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2,1.18868,2017-01-01 00:00:00,2017-12-31 23:59:59
4790,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,100% Laden,km,kg N2O,0.01437,2017-01-01 00:00:00,2017-12-31 23:59:59
4791,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e,1.0733,2017-01-01 00:00:00,2017-12-31 23:59:59
4792,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,Average laden,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
4793,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2,1.05875,2017-01-01 00:00:00,2017-12-31 23:59:59
4794,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All artics,Average laden,km,kg N2O,0.01437,2017-01-01 00:00:00,2017-12-31 23:59:59
4795,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e,0.78824,2017-01-01 00:00:00,2017-12-31 23:59:59
4796,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CH4,0.00025,2017-01-01 00:00:00,2017-12-31 23:59:59
4797,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2,0.77668,2017-01-01 00:00:00,2017-12-31 23:59:59
4798,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg N2O,0.01131,2017-01-01 00:00:00,2017-12-31 23:59:59
4799,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e,0.97206,2017-01-01 00:00:00,2017-12-31 23:59:59
4800,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CH4,0.00025,2017-01-01 00:00:00,2017-12-31 23:59:59
4801,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2,0.9605,2017-01-01 00:00:00,2017-12-31 23:59:59
4802,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg N2O,0.01131,2017-01-01 00:00:00,2017-12-31 23:59:59
4803,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e,1.1559,2017-01-01 00:00:00,2017-12-31 23:59:59
4804,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CH4,0.00025,2017-01-01 00:00:00,2017-12-31 23:59:59
4805,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2,1.14434,2017-01-01 00:00:00,2017-12-31 23:59:59
4806,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg N2O,0.01131,2017-01-01 00:00:00,2017-12-31 23:59:59
4807,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e,1.02063,2017-01-01 00:00:00,2017-12-31 23:59:59
4808,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CH4,0.00025,2017-01-01 00:00:00,2017-12-31 23:59:59
4809,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2,1.00907,2017-01-01 00:00:00,2017-12-31 23:59:59
4810,Managed assets- vehicles,Managed HGV refrigerated (all diesel),All HGVs,Average laden,km,kg N2O,0.01131,2017-01-01 00:00:00,2017-12-31 23:59:59
4811,Managed assets- vehicles,Managed motorbikes,Small,,km,kg CO2e,0.08474,2017-01-01 00:00:00,2017-12-31 23:59:59
4812,Managed assets- vehicles,Managed motorbikes,Small,,km,kg CH4,0.00196,2017-01-01 00:00:00,2017-12-31 23:59:59
4813,Managed assets- vehicles,Managed motorbikes,Small,,km,kg CO2,0.08248,2017-01-01 00:00:00,2017-12-31 23:59:59
4814,Managed assets- vehicles,Managed motorbikes,Small,,km,kg N2O,0.0003,2017-01-01 00:00:00,2017-12-31 23:59:59
4815,Managed assets- vehicles,Managed motorbikes,Small,,miles,kg CO2e,0.13636,2017-01-01 00:00:00,2017-12-31 23:59:59
4816,Managed assets- vehicles,Managed motorbikes,Small,,miles,kg CH4,0.00315,2017-01-01 00:00:00,2017-12-31 23:59:59
4817,Managed assets- vehicles,Managed motorbikes,Small,,miles,kg CO2,0.13273,2017-01-01 00:00:00,2017-12-31 23:59:59
4818,Managed assets- vehicles,Managed motorbikes,Small,,miles,kg N2O,0.00048,2017-01-01 00:00:00,2017-12-31 23:59:59
4819,Managed assets- vehicles,Managed motorbikes,Medium,,km,kg CO2e,0.10323,2017-01-01 00:00:00,2017-12-31 23:59:59
4820,Managed assets- vehicles,Managed motorbikes,Medium,,km,kg CH4,0.00252,2017-01-01 00:00:00,2017-12-31 23:59:59
4821,Managed assets- vehicles,Managed motorbikes,Medium,,km,kg CO2,0.10011,2017-01-01 00:00:00,2017-12-31 23:59:59
4822,Managed assets- vehicles,Managed motorbikes,Medium,,km,kg N2O,0.0006,2017-01-01 00:00:00,2017-12-31 23:59:59
4823,Managed assets- vehicles,Managed motorbikes,Medium,,miles,kg CO2e,0.16615,2017-01-01 00:00:00,2017-12-31 23:59:59
4824,Managed assets- vehicles,Managed motorbikes,Medium,,miles,kg CH4,0.00406,2017-01-01 00:00:00,2017-12-31 23:59:59
4825,Managed assets- vehicles,Managed motorbikes,Medium,,miles,kg CO2,0.16112,2017-01-01 00:00:00,2017-12-31 23:59:59
4826,Managed assets- vehicles,Managed motorbikes,Medium,,miles,kg N2O,0.00097,2017-01-01 00:00:00,2017-12-31 23:59:59
4827,Managed assets- vehicles,Managed motorbikes,Large,,km,kg CO2e,0.13542,2017-01-01 00:00:00,2017-12-31 23:59:59
4828,Managed assets- vehicles,Managed motorbikes,Large,,km,kg CH4,0.00163,2017-01-01 00:00:00,2017-12-31 23:59:59
4829,Managed assets- vehicles,Managed motorbikes,Large,,km,kg CO2,0.13319,2017-01-01 00:00:00,2017-12-31 23:59:59
4830,Managed assets- vehicles,Managed motorbikes,Large,,km,kg N2O,0.0006,2017-01-01 00:00:00,2017-12-31 23:59:59
4831,Managed assets- vehicles,Managed motorbikes,Large,,miles,kg CO2e,0.21793,2017-01-01 00:00:00,2017-12-31 23:59:59
4832,Managed assets- vehicles,Managed motorbikes,Large,,miles,kg CH4,0.00262,2017-01-01 00:00:00,2017-12-31 23:59:59
4833,Managed assets- vehicles,Managed motorbikes,Large,,miles,kg CO2,0.21434,2017-01-01 00:00:00,2017-12-31 23:59:59
4834,Managed assets- vehicles,Managed motorbikes,Large,,miles,kg N2O,0.00097,2017-01-01 00:00:00,2017-12-31 23:59:59
4835,Managed assets- vehicles,Managed motorbikes,Average,,km,kg CO2e,0.11662,2017-01-01 00:00:00,2017-12-31 23:59:59
4836,Managed assets- vehicles,Managed motorbikes,Average,,km,kg CH4,0.00205,2017-01-01 00:00:00,2017-12-31 23:59:59
4837,Managed assets- vehicles,Managed motorbikes,Average,,km,kg CO2,0.11398,2017-01-01 00:00:00,2017-12-31 23:59:59
4838,Managed assets- vehicles,Managed motorbikes,Average,,km,kg N2O,0.00059,2017-01-01 00:00:00,2017-12-31 23:59:59
4839,Managed assets- vehicles,Managed motorbikes,Average,,miles,kg CO2e,0.18768,2017-01-01 00:00:00,2017-12-31 23:59:59
4840,Managed assets- vehicles,Managed motorbikes,Average,,miles,kg CH4,0.0033,2017-01-01 00:00:00,2017-12-31 23:59:59
4841,Managed assets- vehicles,Managed motorbikes,Average,,miles,kg CO2,0.18343,2017-01-01 00:00:00,2017-12-31 23:59:59
4842,Managed assets- vehicles,Managed motorbikes,Average,,miles,kg N2O,0.00095,2017-01-01 00:00:00,2017-12-31 23:59:59
4843,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,km,kg CO2e,0.14958,2017-01-01 00:00:00,2017-12-31 23:59:59
4844,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
4845,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,km,kg CO2,0.1477,2017-01-01 00:00:00,2017-12-31 23:59:59
4846,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,km,kg N2O,0.00187,2017-01-01 00:00:00,2017-12-31 23:59:59
4847,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,miles,kg CO2e,0.24073,2017-01-01 00:00:00,2017-12-31 23:59:59
4848,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
4849,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,miles,kg CO2,0.23771,2017-01-01 00:00:00,2017-12-31 23:59:59
4850,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
4851,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,tonne.km,kg CO2e,0.63378,2017-01-01 00:00:00,2017-12-31 23:59:59
4852,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,tonne.km,kg CH4,0.00006,2017-01-01 00:00:00,2017-12-31 23:59:59
4853,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,tonne.km,kg CO2,0.62581,2017-01-01 00:00:00,2017-12-31 23:59:59
4854,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,tonne.km,kg N2O,0.0079,2017-01-01 00:00:00,2017-12-31 23:59:59
4855,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,km,kg CO2e,0.23827,2017-01-01 00:00:00,2017-12-31 23:59:59
4856,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,km,kg CH4,0.00053,2017-01-01 00:00:00,2017-12-31 23:59:59
4857,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,km,kg CO2,0.2365,2017-01-01 00:00:00,2017-12-31 23:59:59
4858,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,km,kg N2O,0.00123,2017-01-01 00:00:00,2017-12-31 23:59:59
4859,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,miles,kg CO2e,0.38346,2017-01-01 00:00:00,2017-12-31 23:59:59
4860,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,miles,kg CH4,0.00086,2017-01-01 00:00:00,2017-12-31 23:59:59
4861,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,miles,kg CO2,0.38062,2017-01-01 00:00:00,2017-12-31 23:59:59
4862,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,miles,kg N2O,0.00198,2017-01-01 00:00:00,2017-12-31 23:59:59
4863,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,tonne.km,kg CO2e,1.01229,2017-01-01 00:00:00,2017-12-31 23:59:59
4864,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,tonne.km,kg CH4,0.00227,2017-01-01 00:00:00,2017-12-31 23:59:59
4865,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,tonne.km,kg CO2,1.00479,2017-01-01 00:00:00,2017-12-31 23:59:59
4866,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,tonne.km,kg N2O,0.00523,2017-01-01 00:00:00,2017-12-31 23:59:59
4867,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,kg CO2e,0.06303,2017-01-01 00:00:00,2017-12-31 23:59:59
4868,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,kg CH4,0.00011,2017-01-01 00:00:00,2017-12-31 23:59:59
4869,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,kg CO2,0.06254,2017-01-01 00:00:00,2017-12-31 23:59:59
4870,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,kg N2O,0.00038,2017-01-01 00:00:00,2017-12-31 23:59:59
4871,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,kg CO2e,0.10144,2017-01-01 00:00:00,2017-12-31 23:59:59
4872,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
4873,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,kg CO2,0.10065,2017-01-01 00:00:00,2017-12-31 23:59:59
4874,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,kg N2O,0.00061,2017-01-01 00:00:00,2017-12-31 23:59:59
4875,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,kg CO2e,0.41206,2017-01-01 00:00:00,2017-12-31 23:59:59
4876,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,kg CH4,0.00073,2017-01-01 00:00:00,2017-12-31 23:59:59
4877,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,kg CO2,0.40888,2017-01-01 00:00:00,2017-12-31 23:59:59
4878,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,kg N2O,0.00245,2017-01-01 00:00:00,2017-12-31 23:59:59
4879,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,km,kg CO2e,0.23534,2017-01-01 00:00:00,2017-12-31 23:59:59
4880,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
4881,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,km,kg CO2,0.23346,2017-01-01 00:00:00,2017-12-31 23:59:59
4882,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,km,kg N2O,0.00187,2017-01-01 00:00:00,2017-12-31 23:59:59
4883,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,miles,kg CO2e,0.37874,2017-01-01 00:00:00,2017-12-31 23:59:59
4884,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
4885,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,miles,kg CO2,0.37572,2017-01-01 00:00:00,2017-12-31 23:59:59
4886,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
4887,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,tonne.km,kg CO2e,0.65287,2017-01-01 00:00:00,2017-12-31 23:59:59
4888,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,tonne.km,kg CH4,0.00004,2017-01-01 00:00:00,2017-12-31 23:59:59
4889,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,tonne.km,kg CO2,0.64765,2017-01-01 00:00:00,2017-12-31 23:59:59
4890,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,tonne.km,kg N2O,0.00517,2017-01-01 00:00:00,2017-12-31 23:59:59
4891,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,km,kg CO2e,0.26529,2017-01-01 00:00:00,2017-12-31 23:59:59
4892,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,km,kg CH4,0.00053,2017-01-01 00:00:00,2017-12-31 23:59:59
4893,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,km,kg CO2,0.26352,2017-01-01 00:00:00,2017-12-31 23:59:59
4894,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,km,kg N2O,0.00123,2017-01-01 00:00:00,2017-12-31 23:59:59
4895,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,miles,kg CO2e,0.42694,2017-01-01 00:00:00,2017-12-31 23:59:59
4896,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,miles,kg CH4,0.00086,2017-01-01 00:00:00,2017-12-31 23:59:59
4897,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,miles,kg CO2,0.4241,2017-01-01 00:00:00,2017-12-31 23:59:59
4898,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,miles,kg N2O,0.00198,2017-01-01 00:00:00,2017-12-31 23:59:59
4899,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,tonne.km,kg CO2e,1.00684,2017-01-01 00:00:00,2017-12-31 23:59:59
4900,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,tonne.km,kg CH4,0.00203,2017-01-01 00:00:00,2017-12-31 23:59:59
4901,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,tonne.km,kg CO2,1.00013,2017-01-01 00:00:00,2017-12-31 23:59:59
4902,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,tonne.km,kg N2O,0.00468,2017-01-01 00:00:00,2017-12-31 23:59:59
