id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2015,valid_from,valid_to
2015_368,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Special Naphtha,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_369,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Special Naphtha,9.04,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_370,Fuels,,Petroleum Products,gallon,gallon,g CH4,Special Naphtha,0.38,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_371,Fuels,,Petroleum Products,gallon,gallon,g N2O,Special Naphtha,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_372,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Still Gas,0.143,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_373,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Still Gas,66.72,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_374,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Still Gas,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_375,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Still Gas,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_376,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Still Gas,9.54,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_377,Fuels,,Petroleum Products,gallon,gallon,g CH4,Still Gas,0.43,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_378,Fuels,,Petroleum Products,gallon,gallon,g N2O,Still Gas,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_379,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Unfinished Oils,0.139,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_380,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Unfinished Oils,74.54,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_381,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Unfinished Oils,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_382,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Unfinished Oils,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_383,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Unfinished Oils,10.36,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_384,Fuels,,Petroleum Products,gallon,gallon,g CH4,Unfinished Oils,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_385,Fuels,,Petroleum Products,gallon,gallon,g N2O,Unfinished Oils,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_386,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Used Oil,0.138,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_387,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Used Oil,74,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_388,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Used Oil,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_389,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Used Oil,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_390,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Used Oil,10.21,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_391,Fuels,,Petroleum Products,gallon,gallon,g CH4,Used Oil,0.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_392,Fuels,,Petroleum Products,gallon,gallon,g N2O,Used Oil,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_393,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Biodiesel (100%),0.128,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_394,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Biodiesel (100%),73.84,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_395,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Biodiesel (100%),1.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_396,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Biodiesel (100%),0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_397,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Biodiesel (100%),9.45,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_398,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Biodiesel (100%),0.14,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_399,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Biodiesel (100%),0.01,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_400,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Ethanol (100%),0.084,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_401,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Ethanol (100%),68.44,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_402,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Ethanol (100%),1.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_403,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Ethanol (100%),0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_404,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Ethanol (100%),5.75,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_405,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Ethanol (100%),0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_406,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Ethanol (100%),0.01,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_407,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Rendered Animal Fat,0.125,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_408,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Rendered Animal Fat,71.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_409,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Rendered Animal Fat,1.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_410,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Rendered Animal Fat,0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_411,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Rendered Animal Fat,8.88,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_412,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Rendered Animal Fat,0.14,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_413,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Rendered Animal Fat,0.01,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_414,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Vegetable Oil,0.12,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_415,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Vegetable Oil,81.55,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_416,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Vegetable Oil,1.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_417,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Vegetable Oil,0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_418,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Vegetable Oil,9.79,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_419,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Vegetable Oil,0.13,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_420,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Vegetable Oil,0.01,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_421,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Softwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_422,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Softwood,94.4,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_423,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Softwood,1.9,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_424,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Softwood,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_425,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Softwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_426,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Softwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_427,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Softwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_428,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Hardwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_429,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Hardwood,93.7,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_430,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Hardwood,1.9,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_431,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Hardwood,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_432,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Hardwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_433,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Hardwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_434,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Hardwood,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_435,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bagasse,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_436,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bagasse,95.5,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_437,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bagasse,1.9,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_438,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bagasse,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_439,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bagasse,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_440,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bagasse,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_441,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bagasse,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_442,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bamboo,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_443,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bamboo,93.7,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_444,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bamboo,1.9,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_445,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bamboo,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_446,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bamboo,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_447,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bamboo,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_448,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bamboo,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_449,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Straw,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_450,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Straw,95.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_451,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Straw,1.9,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_452,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Straw,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_453,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Straw,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_454,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Straw,,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_455,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Straw,,2015-01-01 00:00:00,2015-12-31 23:59:59
