id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2021,valid_from,valid_to
2021_368,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Unfinished Oils,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_369,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Unfinished Oils,10.36,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_370,Fuels,,Petroleum Products,gallon,gallon,g CH4,Unfinished Oils,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_371,Fuels,,Petroleum Products,gallon,gallon,g N2O,Unfinished Oils,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_372,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Used Oil,0.138,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_373,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Used Oil,74,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_374,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Used Oil,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_375,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Used Oil,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_376,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Used Oil,10.21,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_377,Fuels,,Petroleum Products,gallon,gallon,g CH4,Used Oil,0.41,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_378,Fuels,,Petroleum Products,gallon,gallon,g N2O,Used Oil,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_379,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Biodiesel (100%),0.128,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_380,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Biodiesel (100%),73.84,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_381,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Biodiesel (100%),1.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_382,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Biodiesel (100%),0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_383,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Biodiesel (100%),9.45,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_384,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Biodiesel (100%),0.14,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_385,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Biodiesel (100%),0.01,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_386,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Ethanol (100%),0.084,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_387,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Ethanol (100%),68.44,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_388,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Ethanol (100%),1.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_389,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Ethanol (100%),0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_390,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Ethanol (100%),5.75,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_391,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Ethanol (100%),0.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_392,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Ethanol (100%),0.01,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_393,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Rendered Animal Fat,0.125,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_394,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Rendered Animal Fat,71.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_395,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Rendered Animal Fat,1.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_396,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Rendered Animal Fat,0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_397,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Rendered Animal Fat,8.88,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_398,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Rendered Animal Fat,0.14,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_399,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Rendered Animal Fat,0.01,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_400,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Vegetable Oil,0.12,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_401,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Vegetable Oil,81.55,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_402,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Vegetable Oil,1.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_403,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Vegetable Oil,0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_404,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Vegetable Oil,9.79,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_405,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Vegetable Oil,0.13,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_406,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Vegetable Oil,0.01,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_407,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Softwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_408,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Softwood,94.4,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_409,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Softwood,1.9,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_410,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Softwood,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_411,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Softwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_412,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Softwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_413,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Softwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_414,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Hardwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_415,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Hardwood,93.7,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_416,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Hardwood,1.9,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_417,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Hardwood,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_418,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Hardwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_419,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Hardwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_420,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Hardwood,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_421,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bagasse,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_422,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bagasse,95.5,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_423,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bagasse,1.9,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_424,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bagasse,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_425,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bagasse,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_426,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bagasse,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_427,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bagasse,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_428,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bamboo,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_429,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bamboo,93.7,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_430,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bamboo,1.9,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_431,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bamboo,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_432,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bamboo,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_433,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bamboo,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_434,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bamboo,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_435,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Straw,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_436,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Straw,95.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_437,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Straw,1.9,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_438,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Straw,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_439,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Straw,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_440,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Straw,,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_441,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Straw,,2021-01-01 00:00:00,2021-12-31 23:59:59






